Column1,postcode,address,lon,lat
1182,5134,"Cherryville SA 5134, Australia",138.7492675,-34.8966143
1183,7117,"Dover TAS 7117, Australia",147.020751,-43.3040071
1184,7321,"Tasmania 7321, Australia",145.2688105,-41.3706396
1185,2484,"Eungella NSW 2484, Australia",153.3446649,-28.3541283
1186,2174,"Edmondson Park NSW 2174, Australia",150.8580282,-33.9651827
1187,4076,"Darra QLD 4076, Australia",152.9264759,-27.5786368
1188,3544,"Ultima VIC 3544, Australia",143.1749726,-35.4401221
1189,3793,"Monbulk VIC 3793, Australia",145.4360858,-37.8689357
1190,5020,"West Lakes Shore SA 5020, Australia",138.4862231,-34.86349
1191,2710,"New South Wales 2710, Australia",144.9611836,-35.247342
1192,3595,"Nyah West VIC 3595, Australia",143.3366401,-35.1832549
1193,4574,"Gheerulla QLD 4574, Australia",152.7794229,-26.5872796
1194,2798,"Guyong NSW 2798, Australia",149.1271385,-33.4806818
1195,3132,"Mitcham VIC 3132, Australia",145.1983055,-37.8219905
1196,3001,"Australia 3001, Cci Ejidatarios, 21160 Mexicali, B.C., Mexico",-115.52414,32.6397229
1197,3322,"Cressy VIC 3322, Australia",143.6285244,-38.0526438
1198,5040,"Novar Gardens SA 5040, Australia",138.5312279,-34.9645281
1199,4620,"Gungaloon QLD 4620, Australia",152.3095833,-25.6207597
1200,7184,"Nubeena TAS 7184, Australia",147.7373056,-43.1737113
1201,3713,"Lake Eildon VIC 3713, Australia",145.9804173,-37.3038068
1202,4808,"Colevale QLD 4808, Australia",147.3559601,-19.5553717
1203,7050,"Kingston TAS 7050, Australia",147.2997707,-42.9553592
1204,3567,"Leitchville VIC 3567, Australia",144.2374759,-35.9048344
1205,4361,"Kings Creek QLD 4361, Australia",151.8409214,-27.943502
1206,5164,"Christie Downs SA 5164, Australia",138.496221,-35.1281692
1207,3181,"Prahran VIC 3181, Australia",144.996985,-37.8544481
1208,2292,"Hamilton North NSW 2292, Australia",151.7341816,-32.9225853
1209,3926,"Balnarring Beach VIC 3926, Australia",145.1044805,-38.3541527
1210,3788,"Olinda VIC 3788, Australia",145.3751961,-37.8532703
1211,6083,"Gidgegannup WA 6083, Australia",116.2068354,-31.7311075
1212,7262,"Waterhouse TAS 7262, Australia",147.6155813,-40.9608794
1213,6271,"Peppermint Grove Beach WA 6271, Australia",115.5799503,-33.5859042
1214,2840,"New South Wales 2840, Australia",144.4342138,-29.5392065
1215,3081,"Heidelberg West VIC 3081, Australia",145.0438252,-37.7417753
1216,6312,"Narrogin WA 6312, Australia",117.4086488,-32.9486659
1217,3687,"Wahgunyah VIC 3687, Australia",146.4383942,-35.9852648
1218,7261,"Warrentinna TAS 7261, Australia",147.7357075,-41.1585814
1219,3318,"Langkoop VIC 3318, Australia",141.3050851,-37.0613621
1220,2644,"Little Billabong NSW 2644, Australia",147.4174803,-35.7533631
1221,4419,"Wandoan QLD 4419, Australia",150.1184797,-25.9692426
1222,3220,"Newtown VIC 3220, Australia",144.3521811,-38.155681
1223,5341,"South Australia 5341, Australia",140.5964124,-33.7748397
1224,3390,"Murtoa VIC 3390, Australia",142.4891909,-36.6209737
1225,7019,"Clarendon Vale TAS 7019, Australia",147.4367555,-42.8951371
1226,6107,"Queens Park WA 6107, Australia",115.9645378,-32.0121014
1227,7109,"Hastings TAS 7109, Australia",146.8775919,-43.267535
1228,4313,"Biarra QLD 4313, Australia",152.3762221,-27.0874883
1229,5352,"Stone Well SA 5352, Australia",138.9404364,-34.5609108
1230,3238,"Johanna VIC 3238, Australia",143.4122052,-38.7443167
1231,2842,"Yarragrin NSW 2842, Australia",149.1501056,-31.7501864
1232,3976,"Hampton Park VIC 3976, Australia",145.2756505,-38.0349647
1233,2212,"Revesby NSW 2212, Australia",151.0151163,-33.9495044
1234,5165,"Christies Beach SA 5165, Australia",138.476227,-35.1335313
1235,2565,"Denham Court NSW 2565, Australia",150.8493059,-33.9909712
1236,4571,"Kin Kin QLD 4571, Australia",152.8747229,-26.2633136
1237,2633,"Tombong NSW 2633, Australia",148.8747865,-36.9653136
1238,3764,"High Camp VIC 3764, Australia",144.9171412,-37.2531649
1239,5126,"Yatala Vale SA 5126, Australia",138.7266721,-34.7978361
1240,4678,"Bororen QLD 4678, Australia",151.6244968,-24.0837943
1241,3067,"Abbotsford VIC 3067, Australia",144.9983623,-37.8023601
1242,4662,"Torbanlea QLD 4662, Australia",152.5952794,-25.3472258
1243,5202,"Hindmarsh Tiers SA 5202, Australia",138.4987208,-35.4049348
1244,870,"Australia 870, B1752DTR Lomas del Mirador, Buenos Aires, Argentina",-58.5406687,-34.6748757
1245,3808,"Dewhurst VIC 3808, Australia",145.4360858,-37.999986
1246,5050,"Eden Hills SA 5050, Australia",138.5837799,-35.025203
1247,6076,"Pickering Brook WA 6076, Australia",116.1595761,-31.9956933
1248,6725,"Western Australia 6725, Australia",122.7181375,-18.9833384
1249,3113,"Warrandyte VIC 3113, Australia",145.2148736,-37.7386037
1250,6151,"South Perth WA 6151, Australia",115.8699209,-31.9797919
1251,3448,"Sutton Grange VIC 3448, Australia",144.3685809,-37.0470063
1252,3758,"Wandong VIC 3758, Australia",145.0383133,-37.3787648
1253,3099,"Hurstbridge VIC 3099, Australia",145.2148736,-37.5885255
1254,3697,"Tawonga VIC 3697, Australia",147.168985,-36.6673311
1255,6430,"Broadwood WA 6430, Australia",121.4570447,-30.7519667
1256,5577,"Foul Bay SA 5577, Australia",137.2533007,-35.0373927
1257,3055,"Brunswick West VIC 3055, Australia",144.9419122,-37.761
1258,4552,"Balmoral Ridge QLD 4552, Australia",152.7559043,-26.7346009
1259,3148,"Chadstone VIC 3148, Australia",145.0989646,-37.8819831
1260,2681,"Myall Park NSW 2681, Australia",146.1588712,-34.1102303
1261,3442,"Carlsruhe VIC 3442, Australia",144.5437205,-37.3324774
1262,3321,"Inverleigh VIC 3321, Australia",143.9541563,-38.1130535
1263,2848,"Charbon NSW 2848, Australia",149.956588,-32.9298576
1264,3960,"Foster North VIC 3960, Australia",146.3376699,-38.9962856
1265,2297,"Tighes Hill NSW 2297, Australia",151.7575709,-32.9050024
1266,3957,"Stony Creek VIC 3957, Australia",146.1030672,-38.5941498
1267,2588,"Wallendbeen NSW 2588, Australia",148.1209694,-34.522128
1268,3557,"Fosterville VIC 3557, Australia",144.5437205,-36.6546373
1269,3767,"Mount Dandenong VIC 3767, Australia",145.3420015,-37.8421584
1270,2574,"Yanderra NSW 2574, Australia",150.6517354,-34.3767989
1271,6169,"Shoalwater WA 6169, Australia",115.7693535,-32.32457
1272,4883,"Wongabel QLD 4883, Australia",145.4858493,-17.2661339
1273,4852,"Garners Beach QLD 4852, Australia",146.0972186,-17.8666147
1274,830,"Australia 830, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8521722,22.3120545
1275,2526,"Unanderra NSW 2526, Australia",150.7911697,-34.4132402
1276,4183,"Dunwich QLD 4183, Australia",153.4000698,-27.4999713
1277,3988,"Mountain View VIC 3988, Australia",145.7800733,-38.310594
1278,3063,"Yuroke VIC 3063, Australia",144.8401227,-37.5930751
1279,6060,"Tuart Hill WA 6060, Australia",115.8462613,-31.9001174
1280,2729,"Ellerslie NSW 2729, Australia",147.9617144,-35.2879839
1281,4516,"Elimbah QLD 4516, Australia",152.9607727,-27.0367308
1282,3823,"Allambee VIC 3823, Australia",146.0584482,-38.2245094
1283,2327,"Pelaw Main NSW 2327, Australia",151.4844099,-32.8312613
1284,3160,"Belgrave VIC 3160, Australia",145.3475331,-37.932935
1285,4227,"Reedy Creek QLD 4227, Australia",153.3977316,-28.110678
1286,4712,"Duaringa QLD 4712, Australia",149.6727487,-23.7177729
1287,3809,"Officer South VIC 3809, Australia",145.4139392,-38.0673549
1288,650,"Australia 650, B1752DTN Lomas del Mirador, Buenos Aires, Argentina",-58.5386612,-34.6735999
1289,6102,"Bentley WA 6102, Australia",115.9083631,-32.0058457
1290,3294,"Moutajup VIC 3294, Australia",142.318772,-37.6658132
1291,6171,"Baldivis WA 6171, Australia",115.8285153,-32.3222184
1292,3978,"Clyde North VIC 3978, Australia",145.3807298,-38.140252
1293,3539,"3539 Australia Dr, Lexington Park, MD 20653, USA",-76.4684988,38.2584857
1294,2339,"Parraweena NSW 2339, Australia",150.535641,-31.7795952
1295,6051,"Maylands WA 6051, Australia",115.9024493,-31.938255
1296,2124,"2124 Princes Hwy, Narre Warren VIC 3805, Australia",145.3050831,-38.0182107
1297,3211,"Little River VIC 3211, Australia",144.4561033,-37.9368044
1298,6160,"Fremantle WA 6160, Australia",115.7604781,-32.0539328
1299,6108,"Thornlie WA 6108, Australia",115.9527126,-32.0570426
1300,6104,"Belmont WA 6104, Australia",115.9290605,-31.9456987
1301,4059,"Red Hill QLD 4059, Australia",153.0059279,-27.4515704
1302,5522,"Port Broughton SA 5522, Australia",137.9020367,-33.6538303
1303,4074,"Jindalee QLD 4074, Australia",152.9264759,-27.5569601
1304,3571,"Kamarooka North VIC 3571, Australia",144.1283863,-36.3797092
1305,5076,"Athelstone SA 5076, Australia",138.7040858,-34.873423
1306,3987,"Nyora VIC 3987, Australia",145.6800684,-38.3054452
1307,3761,"St Andrews VIC 3761, Australia",145.2811778,-37.5919774
1308,3756,"Upper Plenty VIC 3756, Australia",144.9832134,-37.4071549
1309,3254,"Cororooke VIC 3254, Australia",143.5256956,-38.2962142
1310,6168,"East Rockingham WA 6168, Australia",115.7693535,-32.2822732
1311,2810,"Warraderry NSW 2810, Australia",148.0982046,-33.9363618
1312,6084,"Lower Chittering WA 6084, Australia",116.0886704,-31.5660082
1313,4470,"Langlo QLD 4470, Australia",146.0249982,-26.2260696
1314,6066,"Ballajura WA 6066, Australia",115.8935783,-31.836786
1315,4312,"Murrumba QLD 4312, Australia",152.4186279,-27.236469
1316,2627,"New South Wales 2627, Australia",148.4629997,-36.5726432
1317,2471,"East Coraki NSW 2471, Australia",153.2267838,-28.9987239
1318,5088,"Holden Hill SA 5088, Australia",138.6714773,-34.8531022
1319,2665,"New South Wales 2665, Australia",146.8311117,-34.3566955
1320,5157,"Ashbourne SA 5157, Australia",138.6589406,-35.0700533
1321,4615,"Maidenwell QLD 4615, Australia",152.0048138,-26.6635867
1322,3558,"Elmore VIC 3558, Australia",144.5875645,-36.4802144
1323,3016,"Williamstown North VIC 3016, Australia",144.8813738,-37.8571449
1324,5141,"Horsnell Gully SA 5141, Australia",138.7040858,-34.9376057
1325,6058,"Forrestfield WA 6058, Australia",116.0000104,-31.9831525
1326,4737,"Armstrong Beach QLD 4737, Australia",149.2167555,-21.4226027
1327,4756,"Finch Hatton QLD 4756, Australia",148.577239,-21.1234579
1328,4401,"Rosalie Plains QLD 4401, Australia",151.7473377,-27.3203817
1329,2476,"Lower Acacia Creek NSW 2476, Australia",152.4269361,-28.3950477
1330,3387,"Marnoo West VIC 3387, Australia",142.8312661,-36.8204775
1331,5271,"South Australia 5271, Australia",140.5964124,-36.8947607
1332,4108,"Archerfield QLD 4108, Australia",153.0206446,-27.5658223
1333,5606,"Port Lincoln SA 5606, Australia",135.8564576,-34.7307511
1334,2868,"Yeoval NSW 2868, Australia",148.6001005,-32.7462554
1335,2172,"Sandy Point NSW 2172, Australia",150.9743743,-33.9645606
1336,2660,"Morven NSW 2660, Australia",147.0787735,-35.6696233
1337,3707,"Corryong VIC 3707, Australia",147.9162555,-36.4104992
1338,3115,"Wonga Park VIC 3115, Australia",145.2590707,-37.7347069
1339,2446,"Werrikimbe NSW 2446, Australia",152.3565156,-31.4267124
1340,3945,"Krowera VIC 3945, Australia",145.6911745,-38.3930465
1341,3151,"Burwood East VIC 3151, Australia",145.1513801,-37.8552869
1342,2134,"Burwood NSW 2134, Australia",151.1024569,-33.8799121
1343,4030,"Lutwyche QLD 4030, Australia",153.0340375,-27.4230215
1344,3487,"Lascelles VIC 3487, Australia",142.5959129,-35.5546022
1345,6071,"Hovea WA 6071, Australia",116.1004894,-31.8922583
1346,3903,"Swan Reach VIC 3903, Australia",147.8594587,-37.8097254
1347,3672,"Benalla VIC 3672, Australia",145.9804173,-36.6181709
1348,3065,"Fitzroy VIC 3065, Australia",144.9804594,-37.7974551
1349,2702,"Ganmain NSW 2702, Australia",147.0336982,-34.7932199
1350,3274,"Caramut VIC 3274, Australia",142.5105224,-37.9386771
1351,3570,"Raywood VIC 3570, Australia",144.3904526,-36.469814
1352,5254,"Wall Flat SA 5254, Australia",139.1625989,-35.0380696
1353,2224,"Sylvania Waters NSW 2224, Australia",151.0995447,-34.0094315
1354,2422,"New South Wales 2422, Australia",151.7941232,-31.9652427
1355,4878,"Smithfield QLD 4878, Australia",145.6908596,-16.8314187
1356,4406,"Moola QLD 4406, Australia",150.3037323,-27.7210976
1357,2518,"Towradgi NSW 2518, Australia",150.9016476,-34.3759776
1358,4184,"Coochiemudlo Island QLD 4184, Australia",153.3551435,-27.6120425
1359,4722,"Nandowrie QLD 4722, Australia",148.0873152,-24.1146499
1360,3240,"Gherang VIC 3240, Australia",144.1283863,-38.2482932
1361,4520,"Wights Mountain QLD 4520, Australia",152.8676186,-27.37121
1362,3671,"3671 Australia Dr, Lexington Park, MD 20653, USA",-76.4685019,38.2584906
1363,6726,"Cable Beach WA 6726, Australia",122.2114952,-17.9521644
1364,3268,"Paaratte VIC 3268, Australia",142.9385002,-38.4984954
1365,2231,"Kurnell NSW 2231, Australia",151.1985879,-34.0194134
1366,4562,"Belli Park QLD 4562, Australia",152.908824,-26.4941369
1367,3591,"Vinifera VIC 3591, Australia",143.4014055,-35.205935
1368,4111,"Nathan QLD 4111, Australia",153.0559687,-27.5515001
1369,2805,"Gooloogong NSW 2805, Australia",148.4401655,-33.6525088
1370,4882,"Tolga QLD 4882, Australia",145.4517071,-17.2031744
1371,3129,"Mont Albert North VIC 3129, Australia",145.1210303,-37.8052948
1372,4129,"Loganholme QLD 4129, Australia",153.1884859,-27.6848624
1373,2108,"Great Mackerel Beach NSW 2108, Australia",151.2976932,-33.6298875
1374,2483,"Ocean Shores NSW 2483, Australia",153.5098019,-28.4536389
1375,7215,"Upper Scamander TAS 7215, Australia",148.2278837,-41.6050056
1376,5700,"Port Paterson SA 5700, Australia",137.8624914,-32.6009669
1377,2427,"Crowdy Head NSW 2427, Australia",152.6501045,-31.8634637
1378,3091,"Yarrambat VIC 3091, Australia",145.1320653,-37.6404295
1379,3781,"Cockatoo VIC 3781, Australia",145.5025595,-37.9473069
1380,4404,"Wainui QLD 4404, Australia",151.4668962,-27.3446354
1381,6207,"Myara WA 6207, Australia",116.0650307,-32.5233883
1382,4356,"Broxburn QLD 4356, Australia",151.5603244,-27.6233205
1383,3621,"Yambuna VIC 3621, Australia",144.9832134,-36.2331845
1384,4865,"Gordonvale QLD 4865, Australia",145.7847472,-17.0923129
1385,3812,"Nar Nar Goon North VIC 3812, Australia",145.5690835,-38.0817495
1386,303,"303 Heaths Rd, Werribee VIC 3029, Australia",144.6774883,-37.876015
1387,5418,"Collinsville SA 5418, Australia",139.1625989,-33.4058554
1388,3632,"3632 Australia Way W, Clearwater, FL 33763, USA",-82.7397565,27.9969967
1389,3715,"Woodfield VIC 3715, Australia",145.7356129,-36.9771194
1390,4106,"Rocklea QLD 4106, Australia",153.0000416,-27.5533851
1391,2358,"Mihi NSW 2358, Australia",151.373521,-30.5621734
1392,4746,"May Downs QLD 4746, Australia",148.6983715,-22.8139627
1393,3892,"Mallacoota VIC 3892, Australia",149.7718067,-37.5130708
1394,2735,"Speewa NSW 2735, Australia",143.4986586,-35.1540393
1395,3942,"Blairgowrie VIC 3942, Australia",144.7686693,-38.3645949
1396,3496,"Victoria 3496, Australia",141.4309582,-34.3907124
1397,3814,"Garfield VIC 3814, Australia",145.6800684,-38.0999051
1398,3858,"Victoria 3858, Australia",146.6513853,-37.557605
1399,2191,"Belfield NSW 2191, Australia",151.0849848,-33.9061117
1400,5235,"Mount Pleasant SA 5235, Australia",139.1019233,-34.7002931
1401,3310,"Merino VIC 3310, Australia",141.5781151,-37.7322539
1402,2159,"Galston NSW 2159, Australia",151.0704263,-33.5876386
1403,5173,"Aldinga SA 5173, Australia",138.4737282,-35.2806692
1404,3666,"Riggs Creek VIC 3666, Australia",145.5801757,-36.7549385
1405,5373,"Fords SA 5373, Australia",138.9202828,-34.275645
1406,3432,"Bolinda VIC 3432, Australia",144.7741635,-37.439438
1407,3251,"Weering VIC 3251, Australia",143.6718623,-38.1418099
1408,5252,"Dawesley SA 5252, Australia",138.9706803,-35.0425171
1409,6225,"Collie WA 6225, Australia",116.2777073,-33.3775705
1410,2346,"Namoi River NSW 2346, Australia",150.6749653,-30.6870373
1411,5307,"Karoonda SA 5307, Australia",139.9777136,-35.1433044
1412,3312,"Victoria 3312, Australia",141.095836,-37.382002
1413,3711,"Buxton VIC 3711, Australia",145.702282,-37.430404
1414,3202,"Heatherton VIC 3202, Australia",145.0879338,-37.9529597
1415,2107,"Whale Beach NSW 2107, Australia",151.321021,-33.6357749
1416,2371,"Emmaville NSW 2371, Australia",151.6070583,-29.3880642
1417,4411,"Tuckerang QLD 4411, Australia",151.0005643,-26.8110238
1418,2173,"Holsworthy NSW 2173, Australia",150.9307341,-34.0425826
1419,6029,"Trigg WA 6029, Australia",115.7604781,-31.8736239
1420,2175,"Horsley Park NSW 2175, Australia",150.8493059,-33.848126
1421,4703,"Barmoya QLD 4703, Australia",150.7333257,-23.1334578
1422,4856,"Walter Lever Estate QLD 4856, Australia",145.8913207,-17.753872
1423,4753,"Devereux Creek QLD 4753, Australia",148.9512029,-21.1463311
1424,2852,"Gulgong NSW 2852, Australia",149.4260421,-32.3173317
1425,5277,"Comaum SA 5277, Australia",140.8040271,-37.3768832
1426,2453,"Tallowwood Ridge NSW 2453, Australia",152.5913512,-30.2516968
1427,2222,"Penshurst NSW 2222, Australia",151.0849848,-33.9623045
1428,3888,"Victoria 3888, Australia",148.6458369,-37.2474912
1429,5093,"Valley View SA 5093, Australia",138.6614478,-34.8352083
1430,3438,"New Gisborne VIC 3438, Australia",144.620463,-37.4618532
1431,5213,"Middleton SA 5213, Australia",138.7091042,-35.4834441
1432,5354,"Marks Landing SA 5354, Australia",139.6503106,-34.5686036
1433,5009,"Beverley SA 5009, Australia",138.5512419,-34.8950354
1434,3725,"Boxwood VIC 3725, Australia",145.958135,-36.4002774
1435,2569,"Douglas Park NSW 2569, Australia",150.7040079,-34.1924773
1436,6530,"Rangeway WA 6530, Australia",113.8584737,-28.7776521
1437,2558,"Eschol Park NSW 2558, Australia",150.8057017,-34.0331927
1438,3633,"Congupna VIC 3633, Australia",145.480396,-36.2927129
1439,3120,"Australia 3120, B1610ALT Ricardo Rojas, Buenos Aires, Argentina",-58.6858267,-34.4626819
1440,3590,"Beverford VIC 3590, Australia",143.4662269,-35.2285875
1441,3483,"Karyrie VIC 3483, Australia",142.8312661,-35.9221523
1442,2519,"Mount Ousley NSW 2519, Australia",150.8783824,-34.3902523
1443,2786,"Mount Wilson NSW 2786, Australia",150.3211123,-33.5115869
1444,3200,"Frankston North VIC 3200, Australia",145.162419,-38.1250223
1445,3501,"Nichols Point VIC 3501, Australia",142.318772,-34.678204
1446,3956,"Tarwin VIC 3956, Australia",145.8690603,-38.675332
1447,6442,"Kambalda East WA 6442, Australia",121.6511258,-31.2249828
1448,3154,"The Basin VIC 3154, Australia",145.3198788,-37.8534742
1449,3265,"Cudgee VIC 3265, Australia",142.7455935,-38.2633053
1450,258,"258/100 Burwood Rd, Burwood NSW 2134, Australia",151.1054146,-33.874637
1451,7021,"Lauderdale TAS 7021, Australia",147.4888173,-42.9042835
1452,283,"283 Yarra St, Geelong VIC 3220, Australia",144.3629644,-38.1464041
1453,4512,"Wamuran QLD 4512, Australia",152.8499952,-27.014804
1454,2293,"Maryville NSW 2293, Australia",151.7575709,-32.9153665
1455,2286,"Holmesville NSW 2286, Australia",151.5720067,-32.8995067
1456,2632,"Cathcart NSW 2632, Australia",149.1960526,-36.9411375
1457,4105,"Tennyson QLD 4105, Australia",153.0259992,-27.535027
1458,2505,"Port Kembla NSW 2505, Australia",150.8900145,-34.4744767
1459,4225,"Coolangatta QLD 4225, Australia",153.5127518,-28.164389
1460,3341,"Myrniong VIC 3341, Australia",144.3248554,-37.5934691
1461,5156,"Upper Sturt SA 5156, Australia",138.6940504,-35.0250749
1462,4372,"Tannymorel QLD 4372, Australia",152.2476363,-28.2914624
1463,3429,"Wildwood VIC 3429, Australia",144.7192376,-37.5424727
1464,7016,"Risdon Vale TAS 7016, Australia",147.366961,-42.8037216
1465,3303,"Breakaway Creek VIC 3303, Australia",141.5570726,-37.9603082
1466,5091,"Banksia Park SA 5091, Australia",138.7342029,-34.8215901
1467,3610,"Murchison VIC 3610, Australia",145.2480193,-36.5881288
1468,2730,"Batlow NSW 2730, Australia",148.0754444,-35.5382202
1469,3158,"Upwey VIC 3158, Australia",145.3309395,-37.9039829
1470,6000,"Perth WA 6000, Australia",115.8610488,-31.9525739
1471,4357,"Lavelle QLD 4357, Australia",151.0471355,-27.8934129
1472,3435,"Nulla Vale VIC 3435, Australia",144.7192376,-37.2423687
1473,3629,"Coomboona VIC 3629, Australia",145.2922335,-36.2976747
1474,5155,"Bridgewater SA 5155, Australia",138.7643362,-34.9990972
1475,7303,"Osmaston TAS 7303, Australia",146.807507,-41.5574882
1476,3676,"3676 Australia Way W, Clearwater, FL 33763, USA",-82.7397562,27.9969944
1477,2381,"Curlewis NSW 2381, Australia",149.9797036,-31.305517
1478,6063,"Beechboro WA 6063, Australia",115.9408868,-31.8689096
1479,3293,"Glenthompson VIC 3293, Australia",142.5745556,-37.7609742
1480,5345,"Barmera SA 5345, Australia",140.4514913,-34.2654444
1481,3669,"Koonda VIC 3669, Australia",145.7133909,-36.6078959
1482,6037,"Two Rocks WA 6037, Australia",115.6273131,-31.4847915
1483,6181,"Stake Hill WA 6181, Australia",115.798936,-32.492398
1484,2825,"New South Wales 2825, Australia",147.1013188,-31.7929088
1485,4477,"Upper Warrego QLD 4477, Australia",146.5833663,-25.7999814
1486,6892,"6892 Australia Way W, Clearwater, FL 33763, USA",-82.7397331,27.9968202
1487,4073,"Seventeen Mile Rocks QLD 4073, Australia",152.9529566,-27.5435374
1488,5089,"Highbury SA 5089, Australia",138.7342029,-34.8491256
1489,3573,"Pine Grove VIC 3573, Australia",144.3904526,-36.1663341
1490,6122,"Cardup WA 6122, Australia",116.0650307,-32.2702417
1491,5583,"Sultana Point SA 5583, Australia",137.7144578,-35.0643264
1492,4125,"Park Ridge South QLD 4125, Australia",153.0441933,-27.7225265
1493,3944,"Portsea VIC 3944, Australia",144.7027669,-38.3234069
1494,5118,"Kalbeeba SA 5118, Australia",138.739224,-34.5892749
1495,2769,"The Ponds NSW 2769, Australia",150.9016476,-33.7031923
1496,2672,"Curlew Waters NSW 2672, Australia",146.2929381,-33.399431
1497,2671,"New South Wales 2671, Australia",147.3722545,-33.8840393
1498,2793,"Darbys Falls NSW 2793, Australia",148.8747865,-33.794889
1499,6101,"East Victoria Park WA 6101, Australia",115.9083631,-31.9846562
1500,4886,"Moregatta QLD 4886, Australia",145.6023644,-17.5121402
1501,4511,"Sandstone Point QLD 4511, Australia",153.0834039,-27.066757
1502,2659,"Walla Walla NSW 2659, Australia",146.8760951,-35.7436011
1503,4115,"Parkinson QLD 4115, Australia",153.0336149,-27.6113884
1504,4891,"Karumba QLD 4891, Australia",140.8768541,-17.4912391
1505,4371,"Yangan QLD 4371, Australia",152.333048,-28.1592715
1506,4390,"Callandoon QLD 4390, Australia",150.3040002,-28.5406528
1507,3315,"Konongwootong VIC 3315, Australia",141.7255991,-37.4420537
1508,7010,"Goodwood TAS 7010, Australia",147.2556802,-42.8372769
1509,3057,"Brunswick East VIC 3057, Australia",144.9804594,-37.769412
1510,6743,"Western Australia 6743, Australia",127.6386622,-16.6687048
1511,3290,"Australia 3290, Manuel Alberti, Buenos Aires, Argentina",-58.7684128,-34.4224471
1512,3649,"Katamatite VIC 3649, Australia",145.6911745,-36.0834857
1513,3639,"Lower Moira VIC 3639, Australia",145.005249,-35.9921604
1514,3530,"Culgoa VIC 3530, Australia",143.1534436,-35.7166782
1515,7024,"Cremorne TAS 7024, Australia",147.5238773,-42.9500417
1516,7017,"Grasstree Hill TAS 7017, Australia",147.3379482,-42.7007869
1517,4569,"Cooran QLD 4569, Australia",152.8088251,-26.3376411
1518,2386,"Drildool NSW 2386, Australia",148.8289611,-30.0503142
1519,4421,"Tara QLD 4421, Australia",150.5175918,-27.0745513
1520,4710,"Emu Park QLD 4710, Australia",150.8260487,-23.2673695
1521,5460,"Barabba SA 5460, Australia",138.5387323,-34.2859564
1522,3271,"Darlington VIC 3271, Australia",143.0029169,-37.9185598
1523,4825,"Fielding QLD 4825, Australia",138.3988186,-20.6905688
1524,5343,"Gurra Gurra SA 5343, Australia",140.534262,-34.3722813
1525,6003,"Highgate WA 6003, Australia",115.8588307,-31.9470932
1526,4008,"Brisbane Airport QLD 4008, Australia",153.1207447,-27.3858666
1527,6253,"Balingup WA 6253, Australia",115.9704503,-33.8014415
1528,5422,"South Australia 5422, Australia",138.9605972,-32.8387684
1529,6105,"Cloverdale WA 6105, Australia",115.9586253,-31.9657302
1530,2751,"Australia 2751, Cdad. Autónoma de Buenos Aires, Argentina",-58.3858894,-34.646541
1531,6113,"6113 Australia Dr, Lexington Park, MD 20653, USA",-76.4685595,38.2585811
1532,5006,"North Adelaide SA 5006, Australia",138.5962997,-34.9091145
1533,880,"Australia 880, Oceanía Boulevares Amp, 25290 Saltillo, Coah., Mexico",-100.9641402,25.4514569
1534,3237,"Yuulong VIC 3237, Australia",143.4554195,-38.6505708
1535,5573,"Weetulta SA 5573, Australia",137.6455169,-34.407519
1536,3851,"Pearsondale VIC 3851, Australia",147.1464245,-38.2064012
1537,3870,"Grand Ridge VIC 3870, Australia",146.3600438,-38.4631226
1538,3673,"Molyullah VIC 3673, Australia",146.1588712,-36.675664
1539,6124,"Jarrahdale WA 6124, Australia",116.1595761,-32.3759261
1540,3958,"Buffalo VIC 3958, Australia",146.013851,-38.6765966
1541,6082,"Mount Helena WA 6082, Australia",116.3131356,-31.739438
1542,7171,"Penna TAS 7171, Australia",147.5095171,-42.765277
1543,3285,"Toolong VIC 3285, Australia",141.9822579,-38.2498873
1544,3002,"East Melbourne VIC 3002, Australia",144.9804594,-37.8161444
1545,7155,"Kettering TAS 7155, Australia",147.2260865,-43.1254976
1546,3682,"Boralma VIC 3682, Australia",146.4495924,-36.1723841
1547,5607,"South Australia 5607, Australia",135.6763443,-34.6576031
1548,6390,"North Bannister WA 6390, Australia",116.3249438,-32.9066317
1549,3485,"Willangie VIC 3485, Australia",142.7455935,-35.6652195
1550,3003,"West Melbourne VIC 3003, Australia",144.9253974,-37.8114504
1551,2343,"New South Wales 2343, Australia",150.3037323,-31.4297744
1552,2572,"Thirlmere NSW 2572, Australia",150.5124332,-34.177879
1553,3913,"Tyabb VIC 3913, Australia",145.1706992,-38.2651079
1554,6487,"South Yelbeni WA 6487, Australia",117.666952,-31.1892076
1555,3720,"Bonnie Doon VIC 3720, Australia",145.8690603,-37.0207039
1556,4153,"Belmont QLD 4153, Australia",153.1354693,-27.511066
1557,4472,"Blackall QLD 4472, Australia",145.3143491,-24.7102231
1558,7120,"Lemont TAS 7120, Australia",147.592724,-42.3702085
1559,2302,"Newcastle West NSW 2302, Australia",151.7604948,-32.9264461
1560,7258,"Breadalbane TAS 7258, Australia",147.2437064,-41.5159459
1561,6556,"Beechina WA 6556, Australia",116.3485586,-31.9538218
1562,6211,"Dawesville WA 6211, Australia",115.6509915,-32.7093444
1563,810,"Australia 810, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8529661,22.3118182
